Otu025320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Otu025327,32,31,31,0,5,3,0,0,14,9,0,0,0,0,7,81,0,100,26,0,9,2,24,6,27,5,27,29,12
Otu025351,0,20,0,0,0,15,0,0,0,57,0,0,0,0,0,0,0,0,18,0,9,0,8,0,0,0,0,35,15
Otu025353,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Otu025356,0,0,0,0,0,0,0,0,0,0,0,0,43,0,19,0,0,0,0,14,78,0,19,0,0,0,51,45,28
Otu025366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,205,0,0,0,0,0
Otu025372,29,0,11,0,17,16,0,0,19,4,0,0,23,0,40,43,0,47,0,0,17,0,26,0,15,10,42,41,5
Otu025393,80,0,0,0,0,0,0,0,0,5,0,0,17,0,63,267,0,122,0,0,0,0,0,0,0,0,4,0,0
Otu025405,0,0,83,0,0,0,233,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,59,68,0
Otu025455,12,0,0,0,0,0,41,0,0,5,0,0,0,0,0,13,0,10,7,0,0,0,27,12,0,22,17,49,0
Otu025456,0,0,34,0,0,0,0,0,0,0,0,0,24,0,23,0,0,0,0,0,27,0,30,0,0,20,26,58,11
Otu025457,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025458,0,0,9,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025471,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,37,0,0,0,0,0,66,31,30
Otu025482,32,0,0,0,0,0,0,0,45,52,0,0,93,0,0,89,0,81,0,30,80,0,0,0,0,0,156,0,0
Otu025554,0,6,0,0,14,36,0,0,0,0,0,0,64,0,28,16,0,0,0,88,0,0,42,32,0,62,21,86,0
Otu025562,0,0,0,0,0,0,33,0,0,82,0,0,34,0,39,0,0,31,0,23,0,0,0,39,0,0,0,17,0
Otu025567,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025588,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025633,0,0,28,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025649,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025711,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,49,0,56,46,0,107,0,0,0,0,0,53,0,0
Otu025721,0,28,0,0,18,62,0,0,28,80,0,0,109,0,53,0,0,0,54,0,0,18,0,28,0,15,0,38,0
Otu025722,0,60,0,0,0,30,0,0,0,61,0,0,20,0,0,18,0,0,392,13,0,0,0,0,0,0,0,0,0
Otu025733,0,11,0,0,0,267,0,0,0,77,0,0,224,0,64,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Otu025734,16,0,0,0,36,195,0,0,0,90,0,0,47,0,57,36,0,17,0,0,73,0,8,0,0,0,28,7,0
Otu025736,0,0,27,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,62,0,0,0,0,0,47,0,0
Otu025745,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
Otu025780,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025783,0,36,0,0,0,32,0,0,114,0,19,0,44,0,53,0,0,0,0,0,0,0,25,17,26,12,70,72,0
Otu025787,12,0,5,0,0,0,0,0,0,0,0,0,15,0,0,31,0,23,8,0,47,0,4,0,0,0,22,13,0
Otu025857,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025858,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,27,0,40,0,76,79,254
Otu025864,0,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,21,0,58,0,0,0,0
Otu025881,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0
Otu025885,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0
Otu025901,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025921,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Otu025953,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025960,0,0,0,0,56,149,0,0,121,0,56,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu025985,0,0,48,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,33,0,67,0,0,0,0,61,0
Otu025987,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu026034,0,8,19,0,0,0,0,0,0,0,0,0,40,0,13,0,0,0,0,0,298,0,0,0,0,0,121,37,54
Otu026035,29,0,26,0,0,0,0,0,0,0,0,0,13,0,0,37,0,18,0,0,112,0,16,23,21,0,116,17,0
Otu026040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Otu026048,0,0,0,0,38,69,0,0,46,77,0,0,44,0,202,27,0,0,21,0,0,0,42,0,39,0,40,0,0
Otu026058,15,0,0,0,0,0,0,0,6,0,0,0,0,0,0,40,0,30,0,0,0,0,0,0,0,0,0,0,0
Otu026059,29,0,0,0,0,0,0,0,0,9,0,0,0,0,0,44,0,35,0,0,0,0,53,23,0,32,105,51,15
Otu026062,31,0,24,0,24,18,0,0,32,29,0,0,43,0,176,15,0,0,0,23,13,0,42,0,32,0,35,44,0
Otu026063,0,0,42,0,0,0,0,0,2,0,0,0,44,0,0,0,0,0,0,0,38,0,23,6,12,10,73,49,0
Otu026131,42,0,0,0,0,21,0,0,0,0,0,0,0,0,0,115,0,50,0,0,15,18,18,0,30,0,43,60,0
Otu026137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu026144,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,67,0,0,0,0,0,32,0,0
Otu026150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,19,0,0,0,0,0,0,0,0,0,0
Otu026183,0,0,17,0,0,0,0,0,6,15,0,0,19,0,28,0,0,0,0,26,36,0,0,0,0,0,17,51,0
Otu026280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
Otu026305,0,0,0,0,5,0,0,0,0,473,0,0,9,0,15,16,0,11,0,0,4,0,7,0,0,0,0,8,0
Otu026316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
Otu026328,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu026366,27,0,92,0,45,0,0,0,44,0,0,0,0,0,0,56,0,80,0,0,44,0,0,0,33,0,92,0,0
Otu026384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
Otu026396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Otu026401,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,32,22,0,33,0,64,0
Otu026413,0,0,23,0,0,0,24,0,0,0,0,0,14,0,0,0,0,0,0,0,18,0,0,0,0,0,32,29,36
Otu026414,0,27,0,0,0,0,0,0,0,0,0,0,151,0,47,0,0,12,24,26,0,38,0,33,0,33,0,52,0
Otu026442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
Otu026463,0,0,0,0,0,0,0,0,0,21,0,0,8,0,23,0,0,0,0,256,0,22,12,41,0,140,0,86,0
Otu026466,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu026490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,33,0,14,0,0,0,37,8,7
Otu026492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,10,0,0,0,0
Otu026511,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Otu026517,0,0,0,0,0,0,0,0,12,11,0,0,0,0,26,24,0,26,16,0,12,0,42,23,13,0,51,84,15
Otu026518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,133,0,0,0,29,0
Otu026539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,0,0,0,0,0,0,0
Otu026573,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,11,0,0,0,0,0,0,0,0,0,0,0
Otu026604,0,0,55,0,21,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,22,23,0,0,45,41,0
Otu026609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Otu026616,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,77,51,0,0,0,0,0,0,0,0,83,0
Otu026647,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu026651,0,0,33,0,0,0,0,0,0,11,0,0,14,0,17,0,0,0,18,0,34,0,0,0,0,0,41,0,9
Otu026665,0,0,0,0,0,0,133,0,0,0,0,0,33,0,0,0,0,18,24,0,22,0,0,0,0,0,24,27,0
Otu026674,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu026687,0,0,47,0,0,4,0,0,0,12,0,0,12,0,0,0,0,0,0,0,16,0,12,0,0,0,48,41,0
Otu026698,46,0,0,0,0,0,0,0,0,0,17,0,0,0,0,83,0,82,0,0,0,0,0,0,0,0,0,0,0
Otu026725,0,0,22,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,24,0,20,0,0,0,12
Otu026736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Otu026738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,154,0,0,0,0,0,0,0,0,0,0,0
Otu026757,31,10,0,0,0,15,0,0,0,0,0,0,0,0,0,49,0,66,0,0,0,0,0,0,0,0,0,0,0
Otu026769,0,0,54,0,0,0,28,0,0,0,0,0,31,0,0,33,0,0,35,0,37,0,0,0,0,0,43,0,14
Otu026772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
Otu026774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,34,0,0,0,0,0,0,0,0,0,0,0
Otu026794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,80,0,47
Otu026818,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu026820,25,21,0,0,0,0,0,0,0,72,0,0,24,0,11,50,0,49,42,9,4,4,13,9,6,29,17,31,0
Otu026827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
Otu026836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
Otu026849,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu026856,0,0,51,0,0,0,65,0,52,0,0,0,57,0,46,0,0,0,33,21,31,0,0,0,32,0,56,61,0
Otu026866,0,0,25,0,0,0,0,0,0,29,0,0,143,0,57,0,0,0,0,0,96,0,0,0,0,0,122,54,0
Otu026872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Otu026877,0,0,0,0,25,0,0,0,37,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Otu026883,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu026887,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu026891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
Otu026900,0,15,0,0,76,0,0,0,0,40,0,0,0,0,0,0,0,0,43,0,98,0,9,0,40,0,117,35,142
Otu026911,0,106,15,0,47,11,0,0,0,0,0,0,0,0,28,0,0,0,30,0,0,0,41,0,24,0,20,56,0
Otu026919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
Otu026934,0,0,25,0,0,5,0,0,0,0,0,0,22,0,0,6,0,0,0,0,119,0,0,0,5,4,79,15,0
Otu026940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
Otu026993,0,10,28,0,18,8,0,0,26,11,0,0,30,0,54,0,0,0,0,0,21,0,0,0,0,0,33,25,0
Otu026995,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Otu027026,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,80,12,0,0,0,0,0,0,0,0,0,0
Otu027043,0,0,15,0,78,48,0,0,84,23,0,0,0,0,79,25,0,0,0,0,0,0,33,33,24,0,43,39,0
Otu027044,0,0,12,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,25,0,0,0,0,0,27,0,14,28,0
Otu027061,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Otu027082,0,0,0,0,0,0,0,0,0,0,0,0,278,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027084,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027093,0,0,39,0,13,0,27,0,0,0,0,0,22,0,8,0,0,0,0,0,59,0,7,0,0,0,110,23,44
Otu027104,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,393,0,0,12,0,0,0,0,12,0
Otu027112,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027120,76,0,63,0,0,0,0,0,34,0,0,0,0,0,0,94,0,41,42,0,0,0,18,8,0,0,52,0,0
Otu027131,0,0,35,0,0,16,0,0,22,0,0,0,46,0,0,32,0,23,0,0,16,0,27,0,0,0,63,87,10
Otu027154,0,0,0,0,106,25,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,12,50,0,0,15,0,0,25
Otu027164,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,43,0,0,0,0,0,0,0,0,0,0,0
Otu027169,29,45,16,0,0,0,0,0,0,0,0,0,0,0,0,75,0,73,0,0,0,0,10,13,0,0,8,9,0
Otu027170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
Otu027175,0,6,8,0,0,38,0,0,13,31,19,0,58,0,76,9,0,0,0,141,0,0,35,15,9,16,21,81,0
Otu027201,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,138,0,0,0,0,0,0,0,0,0,0,0
Otu027203,0,0,18,0,6,0,178,0,9,0,0,0,22,0,10,0,0,0,5,0,22,0,12,7,0,0,44,42,21
Otu027263,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,24,0,0,0,0,0,0,0
Otu027265,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027285,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027328,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,0,0,0,0,0,0,0,0,3,0,0
Otu027341,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,16,0,7,41,0,0,0,0,0,0,70,0,0,0
Otu027357,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,48,0,0,0,0,0,0,0,0,0,0,0
Otu027358,0,85,0,0,0,43,0,0,0,24,0,0,0,0,63,0,0,0,0,0,22,0,29,12,0,0,59,25,34
Otu027359,0,90,65,0,30,0,0,0,104,17,0,0,18,0,59,7,0,0,87,0,16,0,0,0,0,0,38,27,0
Otu027360,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027388,65,0,0,0,37,21,0,0,51,0,0,0,36,0,53,115,0,84,0,62,0,0,0,0,0,0,47,32,0
Otu027389,0,0,12,0,22,0,0,0,32,0,0,0,46,0,56,0,0,0,0,119,0,0,31,0,0,25,20,76,13
Otu027417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027424,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0
Otu027457,58,0,46,0,0,0,0,0,0,0,0,0,0,0,0,141,0,114,0,0,0,0,53,0,0,0,0,82,0
Otu027469,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0
Otu027547,0,46,49,0,43,9,0,0,0,0,0,0,0,0,0,59,0,0,44,0,0,0,39,0,0,0,0,32,12
Otu027556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
Otu027558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
Otu027564,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027571,0,0,12,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,13,0,0,0,0,0,19,0,0,12,0
Otu027605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
Otu027616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,42,0,36,0,0,0
Otu027640,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027642,0,4,23,0,0,0,6,0,0,0,0,0,7,0,2,7,0,0,7,0,19,0,12,0,10,8,11,48,34
Otu027654,0,37,0,0,14,39,0,0,36,26,0,0,92,0,67,0,0,0,25,0,0,4,36,10,31,13,10,33,0
Otu027689,0,0,0,0,27,70,0,0,0,14,0,0,65,0,239,0,0,0,0,12,0,0,19,0,17,0,35,31,0
Otu027691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027745,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,24,0,13,0,0,0,82,11,0,0,132,0,86,0
Otu027767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
Otu027789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027816,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,57,0,0,0,0,0,0,0,0,0,0,344
Otu027817,0,0,50,0,0,0,0,0,20,0,42,0,22,0,0,0,0,0,27,0,39,0,36,0,0,0,66,28,24
Otu027818,0,0,24,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,171,0,0,0,0,0,136,12,93
Otu027822,0,0,0,0,0,7,0,0,0,0,0,0,10,0,10,0,0,0,0,50,0,0,0,18,0,22,0,21,0
Otu027832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,35,535
Otu027833,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027849,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu027882,0,46,11,0,0,0,0,0,0,6,0,0,0,0,5,0,0,5,0,0,86,0,0,0,14,0,0,28,376
Otu027895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
Otu027900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,7,0,0,0,0,0,0,0
Otu027928,0,0,27,0,4,0,0,0,0,9,0,0,13,0,20,0,0,0,0,9,7,0,0,0,0,0,0,24,0
Otu027929,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,16,0,0
Otu027930,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,37,0,0,0,0,0,0,0,0,0,0,0
Otu027936,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0
Otu027979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Otu027986,0,0,39,0,60,0,0,0,158,0,0,0,0,0,125,0,0,0,0,20,0,0,0,0,0,0,62,86,0
Otu027987,0,116,0,0,71,0,0,0,0,69,0,0,0,0,56,0,0,0,153,0,0,0,0,0,0,0,39,39,0
Otu027988,24,10,9,0,5,0,0,0,0,11,0,0,16,0,49,59,0,68,14,6,0,0,6,0,0,0,15,27,0
Otu028025,0,0,0,0,0,15,0,0,0,28,0,0,52,0,188,0,0,0,11,136,0,0,0,0,0,23,23,98,0
Otu028026,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu028035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Otu028048,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,0,28,0,12,0
Otu028049,0,0,26,0,0,0,0,0,0,48,0,0,0,0,0,0,0,50,34,0,0,0,61,0,0,0,0,154,0
Otu028062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,50,18,0,0,0,0,0
Otu028078,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,114,0,0,0,0,0,0,0,0,0,0,0
Otu028105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu028106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,136,0,93
Otu028114,0,0,57,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,33,0,0,0,0,0,34,17,0
Otu028119,0,0,39,0,0,7,0,0,8,18,0,0,0,0,20,0,0,0,6,0,16,0,22,8,0,0,29,47,31
Otu028124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0
Otu028135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,38,0,0,0,26,0,0
Otu028156,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,43,0,0,0,0,0,0,0,12,0,0
Otu028191,19,0,0,0,0,0,0,0,0,0,0,0,8,0,0,52,0,51,0,0,153,0,0,0,0,0,34,0,202
Otu028208,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu028209,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,14,0,0,0,0,0,22,30,0
Otu028222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Otu028254,0,18,10,0,39,32,0,0,24,0,0,0,112,0,34,0,0,0,0,18,16,107,30,36,0,27,18,40,0
Otu028256,0,0,27,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,54,0,48,32,0,0,46,35,0
Otu028275,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu028282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,92,0,41,0,0,0
Otu028308,0,8,0,0,0,27,0,0,13,42,0,0,28,0,40,0,0,0,0,95,6,13,17,17,0,26,0,53,0
Otu028318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,15,535
Otu028321,0,0,0,0,7,0,44,0,0,0,0,0,32,0,10,0,0,0,0,0,29,0,0,0,0,0,41,16,0
Otu028328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,33,0,27,0,20,0,380,73,7
Otu028366,0,0,11,0,0,12,0,0,0,0,0,0,0,0,16,0,0,0,37,0,0,30,47,140,0,56,41,51,0
Otu028367,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu028374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,0,0,0,0,0,0,0,34
Otu028384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu028432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
Otu028444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0
Otu028471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Otu028495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
